timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length
1733242397.167559,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242397.406891,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242397.406923,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242397.661044,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242397.661084,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242397.903706,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242397.903742,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242398.155541,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242398.155578,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242398.410892,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242398.410924,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242398.691102,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242398.691136,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242398.942682,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242398.942714,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242399.191533,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242399.191567,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242399.479291,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242399.479325,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242399.741780,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242399.741813,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242399.995648,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242399.995697,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242400.247261,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242400.247293,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242400.490992,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242400.491028,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242400.778408,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242400.778443,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242401.030920,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242401.030954,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242401.280768,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242401.280800,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242401.619607,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242401.619640,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242401.874712,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242401.874745,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242402.136139,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242402.136173,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242402.383430,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242402.383467,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242402.635317,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242402.635354,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242402.892115,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242402.892157,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242403.131849,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242403.131898,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242403.374864,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242403.374899,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242403.623350,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242403.623383,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242403.871491,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242403.871523,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242404.123823,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242404.123851,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242404.383629,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242404.383663,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242404.626939,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242404.626970,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242404.863982,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242404.864034,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242405.119655,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242405.119691,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242405.374951,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242405.374981,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242405.611241,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242405.611267,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242405.892085,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242405.892119,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242406.147307,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242406.147342,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242406.392047,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242406.392107,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242406.647759,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242406.647794,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242406.892226,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242406.892261,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242407.131134,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242407.131176,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242407.435162,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242407.435197,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242407.743566,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242407.743598,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242407.995692,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242407.995728,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242408.255007,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242408.255039,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242408.514952,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242408.514985,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242408.840877,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242408.840913,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242409.112073,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242409.112116,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242409.351571,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242409.351595,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242409.595044,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242409.595075,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242409.833136,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242409.833177,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242410.084008,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242410.084062,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242410.328560,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242410.328592,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242410.586651,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242410.586679,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242410.864921,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242410.864957,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242411.110963,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242411.111006,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242411.375165,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242411.375197,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242411.635088,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242411.635136,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242411.878998,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242411.879034,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242412.119043,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242412.119079,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242412.379226,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242412.379274,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242412.615137,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242412.615185,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242412.866962,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242412.866998,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242413.120484,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242413.120520,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242413.370965,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242413.371000,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242413.627422,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242413.627470,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242413.875106,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242413.875142,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242414.131887,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242414.131947,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242414.375981,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242414.376017,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242414.631171,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242414.631203,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242414.886988,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242414.887034,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242415.140504,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242415.140537,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242415.371459,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242415.371496,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242415.610779,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242415.610805,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242415.850576,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242415.850607,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242416.088378,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242416.088414,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242416.332885,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242416.332921,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242416.603902,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242416.603934,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242416.871461,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242416.871493,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242417.115896,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242417.115944,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242417.367276,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242417.367316,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242417.602900,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242417.602932,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242417.859462,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242417.859494,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242418.099172,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242418.099204,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242418.336216,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242418.336251,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242418.612451,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242418.612487,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242418.867307,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242418.867335,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242419.101111,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242419.101147,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242419.363074,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242419.363106,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242419.614255,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242419.614290,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242419.863725,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242419.863757,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242420.115386,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242420.115426,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242420.355020,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242420.355055,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242420.594742,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242420.594774,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242420.843280,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242420.843315,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242421.098627,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242421.098653,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242421.363003,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242421.363035,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242421.596082,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242421.596118,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242421.835387,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242421.835419,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242422.079088,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242422.079123,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242422.335299,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242422.335335,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242422.598907,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242422.598943,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242422.843289,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242422.843322,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242423.083511,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242423.083545,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242423.327342,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242423.327378,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242423.571753,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242423.571802,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242423.835729,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242423.835759,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242424.095365,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242424.095397,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242424.376030,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242424.376073,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242424.618738,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242424.618769,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242424.871536,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242424.871572,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242425.160518,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242425.160553,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242425.408024,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242425.408057,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242425.650711,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242425.650743,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242425.911226,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242425.911263,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242426.163552,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242426.163621,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242426.399048,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242426.399084,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242426.650999,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242426.651035,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242426.914715,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242426.914747,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242427.151683,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242427.151718,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242427.407020,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242427.407056,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242427.655311,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242427.655343,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242427.899316,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242427.899351,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242428.145357,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242428.145442,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242428.391173,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242428.391217,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242428.643368,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242428.643403,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242428.901090,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242428.901122,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242429.157675,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242429.157710,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242429.405639,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242429.405671,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242429.655273,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242429.655307,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242429.907478,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242429.907525,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242430.157290,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242430.157326,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242430.460161,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242430.460196,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242430.719150,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242430.719185,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242430.986542,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242430.986584,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242431.227448,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242431.227483,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242431.487505,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242431.487541,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242431.727204,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242431.727239,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242431.974850,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242431.974884,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242432.227328,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242432.227360,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242432.479168,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242432.479201,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242432.730462,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242432.730493,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242432.983759,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242432.983788,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242433.267445,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242433.267479,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242433.528128,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242433.528164,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242433.796204,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242433.796237,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242434.035242,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242434.035278,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242434.279238,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242434.279270,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242434.523270,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242434.523295,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242434.771019,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242434.771050,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242435.015225,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242435.015256,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242435.267812,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242435.267844,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242435.530947,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242435.530982,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242435.798913,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242435.798943,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242436.054738,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242436.054777,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242436.307447,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242436.307480,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242436.603668,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242436.603705,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242436.859984,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242436.860015,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242437.118853,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242437.118896,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242437.362776,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242437.362809,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242437.607372,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242437.607403,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242437.866993,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242437.867024,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242438.107677,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242438.107709,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242438.363408,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242438.363443,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242438.619735,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242438.619771,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242438.855316,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242438.855349,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242439.102829,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242439.102861,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242439.363450,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242439.363481,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242439.625625,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242439.625659,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242439.876000,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242439.876043,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242440.135216,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242440.135248,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242440.405935,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242440.405972,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242440.659379,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242440.659405,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242440.915844,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242440.915881,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242441.216326,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242441.216360,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242441.462655,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242441.462687,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242441.846768,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242441.846799,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242442.115297,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242442.115337,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242442.376715,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242442.376750,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242442.623654,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242442.623693,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242442.863044,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242442.863079,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242443.118995,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242443.119026,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242443.368104,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242443.368138,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242443.622199,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242443.622234,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242443.867071,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242443.867107,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242444.141683,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242444.141713,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242444.447338,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242444.447370,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242444.690681,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242444.690713,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242444.955170,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242444.955205,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242445.235418,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242445.235455,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242445.472270,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242445.472301,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242445.714936,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242445.714986,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242445.962940,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242445.962972,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242446.212956,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242446.212987,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242446.459213,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733242446.459245,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733242446.706962,10.0.0.1,10.0.0.2,20.0,80.0,6,54
